season,game_id,game_date,home,away,y,pts_h,pts_a,am,p_mkt,gp_home,gp_away,ff_ready,carry_active,n_cur_rows,n_out_home,n_out_away,b2b_h,b2b_a,cm,fm,rm_core,prior_term,sched,cont_h,cont_a,m_us,p_us
2023-24,0022300012,2023-11-10,MEM,UTA,0,121,127,-6,0.656232981418711,8,9,1,0,206,4,2,0,0,0.912979,-1.127821,0.62906,1.417245,2.252811,0.5761,0.6598,2.14539,0.573946394128635
2023-24,0022300010,2023-11-10,BOS,BKN,1,121,107,14,0.8392015046448209,7,8,1,0,206,1,2,0,0,11.820303,4.609366,2.832662,2.246717,2.252811,0.6096,0.5381,10.467646,0.8105886665522424
2023-24,0022300016,2023-11-10,SAC,OKC,1,105,98,7,0.44632827295194966,7,8,1,0,206,3,5,0,0,-2.274171,0.487335,-0.77203,0.535417,2.252811,0.813,0.7616,1.359393,0.5470614287374832
2023-24,0022300015,2023-11-10,PHX,LAL,0,119,122,-3,0.5888456496998049,8,8,1,0,206,2,2,0,0,-1.054262,2.812436,0.775236,0.226035,2.252811,0.1931,0.3762,3.131898,0.6070636077863092
2023-24,0022300008,2023-11-10,DET,PHI,0,106,114,-8,0.2277140218656496,9,7,1,0,206,3,0,0,0,-12.353399,-4.81145,-2.926141,-4.199667,2.252811,0.5484,0.6444,-6.329614,0.2933616206481006
2023-24,0022300014,2023-11-10,DAL,LAC,1,144,126,18,0.5536717270480503,8,7,1,0,206,1,2,0,0,-1.722954,-2.565223,0.075665,-0.065139,2.252811,0.5023,0.6096,0.108723,0.5037750299636666
2023-24,0022300175,2023-11-11,ATL,MIA,0,109,117,-8,0.7460369236801184,8,8,1,0,206,0,4,0,0,3.974873,3.725601,1.479611,-0.191831,2.252811,0.8019,0.7009,6.103048,0.70007301750178
2023-24,0022300173,2023-11-11,ORL,MIL,1,112,97,15,0.41115435030019515,8,8,1,0,206,4,1,0,0,-5.002317,6.486507,1.398397,-2.089198,2.252811,0.7738,0.5068,2.994906,0.6025159234912015
2023-24,0022300174,2023-11-11,BOS,TOR,1,117,94,23,0.796561813968603,8,8,1,0,206,0,1,1,0,7.326438,4.94378,2.961363,1.922597,0.944972,0.6096,0.7515,7.080082,0.7277713723664007
2023-24,0022300176,2023-11-11,GSW,CLE,0,110,118,-8,0.656232981418711,9,8,1,0,206,0,2,0,0,4.324349,4.255462,1.457101,-1.161887,2.252811,0.6055,0.6297,6.542717,0.7127362532568354
2023-24,0022300179,2023-11-12,LAC,MEM,0,101,105,-4,0.7722859781343504,8,9,1,0,206,3,3,0,0,9.257792,8.059066,2.952414,-1.051876,2.252811,0.6096,0.5761,10.91124,0.8198674961236555
2023-24,0022300181,2023-11-12,CHI,DET,1,119,108,11,0.7178674702465342,9,10,1,0,206,1,3,0,0,4.542504,-5.128093,-0.804552,3.02274,2.252811,0.8551,0.5484,1.960017,0.567638954653389
2023-24,0022300185,2023-11-12,PHX,OKC,0,99,111,-12,0.656232981418711,9,9,1,0,206,3,1,0,0,4.934829,3.183774,1.003776,0.35798,2.252811,0.1931,0.7616,6.312113,0.7061342482241872
2023-24,0022300178,2023-11-12,BKN,WAS,1,102,94,8,0.7178674702465342,9,8,1,0,206,3,3,0,0,3.644933,6.656237,1.883973,0.624772,2.252811,0.5381,0.5176,7.403397,0.7365763873986568
2023-24,0022300180,2023-11-12,PHI,IND,1,137,126,11,0.7460369236801184,8,9,1,0,206,2,4,0,0,7.6314,4.428669,2.654731,2.673067,2.252811,0.6444,0.8529,8.282846,0.7595830981498938
2023-24,0022300177,2023-11-12,NYK,CHA,1,129,107,22,0.8392015046448209,8,8,1,0,206,0,1,0,0,9.069781,4.242985,0.748063,3.377111,2.252811,0.9061,0.6102,8.909194,0.7751090505086591
2023-24,0022300183,2023-11-12,NOP,DAL,0,124,136,-12,0.37686560878908776,9,9,1,0,206,2,0,0,0,-5.786472,-4.8343,-2.501326,0.602367,2.252811,0.5909,0.5023,-3.057575,0.39540144357106405
2023-24,0022300182,2023-11-12,HOU,DEN,1,107,104,3,0.34376701858128905,8,9,1,0,206,4,2,0,0,-8.39454,-8.963319,-2.520101,-4.408288,2.252811,0.4981,0.693,-6.426118,0.2905907946256822
2023-24,0022300186,2023-11-12,GSW,MIN,0,110,116,-6,0.6231343912109123,10,8,1,0,206,0,0,1,0,2.736038,-1.444503,-0.44159,0.640249,0.944972,0.6055,0.6984,1.59074,0.5550104421749632
2023-24,0022300184,2023-11-12,SAS,MIA,0,113,118,-5,0.44632827295194966,9,9,1,0,206,3,2,0,1,-6.848665,-4.066961,-1.544103,-3.854445,5.068137,0.6978,0.7009,-0.389675,0.48647290853046377
2023-24,0022300187,2023-11-12,LAL,POR,1,116,110,6,0.7722859781343504,9,8,1,0,206,1,3,0,0,6.014535,1.067005,0.680638,1.837604,2.252811,0.3762,0.3903,5.793581,0.6909712767519284
2023-24,0022300188,2023-11-13,BOS,NYK,1,114,98,16,0.796561813968603,9,9,1,0,206,2,1,0,1,6.005747,3.684229,2.797613,1.372088,5.068137,0.6096,0.9061,9.913125,0.7984802664215543
2023-24,0022300189,2023-11-13,TOR,WAS,1,111,107,4,0.7722859781343504,9,9,1,0,206,2,3,0,1,5.979304,6.321823,1.673841,0.948892,5.068137,0.7515,0.5176,11.218701,0.8260881506550742
2023-24,0022300191,2023-11-13,SAC,CLE,1,132,120,12,0.6231343912109123,8,9,1,0,206,1,1,0,0,-8.508733,-1.937433,-1.140528,-0.8932,2.252811,0.813,0.6297,-2.970272,0.39830377079657475
2023-24,0022300190,2023-11-13,MIL,CHI,1,118,109,9,0.796561813968603,9,10,1,0,206,1,1,0,1,8.317883,1.213319,0.808923,0.789542,5.068137,0.5068,0.8551,9.833738,0.7967002461187991
2023-24,0022300017,2023-11-14,CHA,MIA,0,105,111,-6,0.2821325297534659,9,10,1,0,206,3,1,0,0,-4.851438,0.875789,-0.3069,-2.636278,2.252811,0.6102,0.7009,0.264987,0.5091998890471147
2023-24,0022300018,2023-11-14,DET,ATL,0,120,126,-6,0.34376701858128905,11,9,1,0,206,3,1,0,0,-9.02648,-1.163574,-1.814739,-2.735906,2.252811,0.5484,0.8019,-2.842216,0.4025738280434099
2023-24,0022300026,2023-11-14,LAL,MEM,1,134,107,27,0.7178674702465342,10,10,1,0,206,0,0,0,0,5.471596,1.357067,1.158738,-0.665244,2.252811,0.3762,0.5761,5.667143,0.6872089839209089
2023-24,0022300023,2023-11-14,UTA,POR,1,115,99,16,0.7460369236801184,10,9,1,0,206,1,2,0,0,3.685104,0.837759,-1.169851,1.085603,2.252811,0.6598,0.3903,4.514243,0.6518039586957097
2023-24,0022300024,2023-11-14,DEN,LAC,1,111,108,3,0.656232981418711,10,9,1,0,206,4,1,0,0,-1.951029,3.867697,1.045794,1.420684,2.252811,0.693,0.6096,3.211145,0.6096859697746085
2023-24,0022300025,2023-11-14,GSW,MIN,0,101,104,-3,0.37686560878908776,11,9,1,0,206,1,0,0,0,-0.339681,-1.444503,-0.44159,0.640249,2.252811,0.6055,0.6984,1.360719,0.5471070767649246
2023-24,0022300022,2023-11-14,NOP,DAL,1,131,110,21,0.37686560878908776,10,10,1,0,206,2,0,0,0,-6.197075,-4.8343,-2.501326,0.602367,2.252811,0.5909,0.5023,-3.262876,0.38860560574010705
2023-24,0022300019,2023-11-14,PHI,IND,0,126,132,-6,0.6878806892309335,9,10,1,0,206,3,1,0,0,8.70523,4.428669,2.654731,2.673067,2.252811,0.6444,0.8529,8.81976,0.772936420713383
2023-24,0022300021,2023-11-14,OKC,SAS,1,123,87,36,0.8188567031623804,10,10,1,0,206,0,2,0,0,5.20532,3.75132,1.562399,3.817027,2.252811,0.7616,0.6978,6.731131,0.7180641528059132
2023-24,0022300020,2023-11-14,BKN,ORL,1,124,104,20,0.5888456496998049,10,9,1,0,206,2,2,0,0,2.993793,-0.940124,-0.411233,1.070858,2.252811,0.5381,0.7738,3.279646,0.6119476231187068
2023-24,0022300196,2023-11-15,CHI,ORL,0,94,96,-2,0.5888456496998049,11,10,1,0,314,1,2,0,1,1.109306,-3.129463,-1.894142,0.991504,5.080928,0.8551,0.7738,4.07085,0.6377000944004576
2023-24,0022300192,2023-11-15,WAS,DAL,0,117,130,-13,0.37686560878908776,10,11,1,0,314,2,2,0,1,-8.01662,-4.565839,-2.493645,-0.287191,5.080928,0.5176,0.5023,-1.210301,0.45807433008018533
2023-24,0022300197,2023-11-15,PHX,MIN,1,133,115,18,0.656232981418711,10,10,1,0,314,1,0,0,1,-2.505717,-8.412382,-3.498186,0.55841,5.080928,0.1931,0.6984,-0.378121,0.4868738044074232
2023-24,0022300198,2023-11-15,LAL,SAC,0,110,125,-15,0.5179520501205839,11,9,1,0,314,1,3,1,0,4.290576,0.620015,0.639172,-0.356949,1.029148,0.3762,0.813,3.484443,0.6186802722168796
2023-24,0022300193,2023-11-15,ATL,NYK,0,114,116,-2,0.5536717270480503,10,10,1,0,314,1,1,1,0,-0.988606,-1.559149,0.361175,-0.717434,1.029148,0.8019,0.9061,-0.24473,0.4915032505662377
2023-24,0022300199,2023-11-15,POR,CLE,0,95,109,-14,0.1811432968376197,10,10,1,0,314,2,2,1,0,-7.680651,-3.776188,-1.631631,-2.410982,1.029148,0.3903,0.6297,-4.699272,0.3423866252696964
2023-24,0022300194,2023-11-15,PHI,BOS,0,107,117,-10,0.44632827295194966,10,10,1,0,314,2,2,1,0,-4.141959,-2.571269,-1.743889,-0.600708,1.029148,0.6444,0.6096,-2.327467,0.4198816486518589
2023-24,0022300195,2023-11-15,TOR,MIL,0,112,128,-16,0.44632827295194966,10,10,1,0,314,2,2,0,0,0.796039,1.907416,1.240006,-0.467117,2.342645,0.7515,0.5068,3.694372,0.6255346100571467
2023-24,0022300201,2023-11-16,GSW,OKC,0,109,128,-19,0.37686560878908776,12,11,1,0,314,2,1,0,0,-0.247475,-1.331942,-0.281238,0.170241,2.342645,0.6055,0.7616,1.552937,0.553713337763587
2023-24,0022300200,2023-11-16,MIA,BKN,1,122,115,7,0.6231343912109123,11,11,1,0,314,2,3,0,0,1.313113,-0.316006,-0.026853,0.092628,2.342645,0.7009,0.5381,2.841199,0.597392191580702
2023-24,0022300035,2023-11-17,UTA,PHX,0,128,131,-3,0.3121193107690664,11,11,1,0,314,1,1,0,0,-6.815187,-3.164419,-1.322374,-0.746096,2.342645,0.6598,0.1931,-2.647158,0.40910636957050617
2023-24,0022300033,2023-11-17,CHI,ORL,0,97,103,-6,0.6231343912109123,12,11,1,0,314,0,2,0,0,2.25593,-3.129463,-1.894142,0.991504,2.342645,0.8551,0.7738,1.905879,0.5657926233036736
2023-24,0022300030,2023-11-17,CLE,DET,1,108,100,8,0.7722859781343504,11,12,1,0,314,1,3,0,0,10.655103,3.906565,1.552239,3.056132,2.342645,0.6297,0.5484,9.623479,0.7919293291634353
2023-24,0022300031,2023-11-17,TOR,BOS,0,105,108,-3,0.2034381860313969,11,11,1,0,314,2,1,0,0,-11.574172,-5.563763,-3.9059,-1.344529,2.342645,0.7515,0.6096,-6.226323,0.2963443400095004
2023-24,0022300036,2023-11-17,POR,LAL,0,95,107,-12,0.2034381860313969,11,12,1,0,314,1,1,0,0,-8.430085,-4.016537,-1.700854,-1.380654,2.342645,0.3903,0.3762,-3.880666,0.36842458266435596
2023-24,0022300032,2023-11-17,SAS,SAC,0,120,129,-9,0.2277140218656496,11,10,1,0,314,3,4,0,0,-5.588176,-7.48824,-3.173626,-3.090852,2.342645,0.6978,0.813,-4.195563,0.35830764217799127
2023-24,0022300029,2023-11-17,ATL,PHI,0,116,126,-10,0.44632827295194966,11,11,1,0,314,1,3,0,0,-0.707715,-2.091267,-0.884945,-1.037786,2.342645,0.8019,0.6444,0.943154,0.5327016513073386
2023-24,0022300027,2023-11-17,CHA,MIL,0,99,130,-31,0.2277140218656496,10,11,1,0,314,0,2,0,0,-13.093642,-1.777133,-0.392837,-2.514873,2.342645,0.6102,0.5068,-5.092742,0.33019011197715914
2023-24,0022300034,2023-11-17,NOP,DEN,1,115,110,5,0.34376701858128905,11,11,1,0,314,3,1,0,0,-6.779543,-7.015664,-3.306661,-0.695946,2.342645,0.5909,0.693,-4.554958,0.3469137353911113
2023-24,0022300037,2023-11-17,LAC,HOU,1,106,100,6,0.7460369236801184,10,9,1,0,314,4,3,0,0,9.748554,0.61827,0.313575,2.344481,2.342645,0.6096,0.4981,7.526057,0.7398686088289551
2023-24,0022300028,2023-11-17,WAS,NYK,0,99,120,-21,0.2539630763198815,11,11,1,0,314,1,2,0,0,-11.351679,-5.107784,-2.281511,-1.130003,2.342645,0.5176,0.9061,-5.887086,0.30626254080556004
2023-24,0022300206,2023-11-18,SAS,MEM,0,108,120,-12,0.37686560878908776,12,11,1,0,314,2,3,1,0,-4.741253,-2.907089,-1.06775,-3.194456,1.029148,0.6978,0.5761,-2.795023,0.4041512556159641
2023-24,0022300204,2023-11-18,CHI,MIA,1,102,97,5,0.44632827295194966,13,12,1,0,314,0,2,1,0,-3.411489,-3.433995,-2.321716,0.090464,1.029148,0.8551,0.7009,-2.393594,0.41764615745564865
2023-24,0022300207,2023-11-18,GSW,OKC,0,123,130,-7,0.5536717270480503,13,12,1,0,314,4,1,0,0,4.085339,-1.331942,-0.281238,0.170241,2.342645,0.6055,0.7616,3.719343,0.6263466501169048
2023-24,0022300203,2023-11-18,NOP,MIN,0,120,121,-1,0.2539630763198815,12,11,1,0,314,4,0,1,0,-7.968752,-8.899894,-4.545721,0.455908,1.029148,0.5909,0.6984,-7.405175,0.263375678767049
2023-24,0022300205,2023-11-18,MIL,DAL,1,132,125,7,0.5536717270480503,12,12,1,0,314,3,3,1,0,0.307872,-3.825847,-2.294167,0.88646,1.029148,0.5068,0.5023,-0.72984,0.4746800248312576
2023-24,0022300202,2023-11-18,CHA,NYK,0,108,122,-14,0.2821325297534659,11,12,1,0,314,3,1,1,1,-10.797645,-6.144925,-2.428638,-2.471225,3.767431,0.6102,0.9061,-4.703854,0.34224332104513167
2023-24,0022300215,2023-11-19,POR,OKC,0,91,134,-43,0.2821325297534659,12,13,1,0,314,0,1,0,1,-5.240666,-5.527707,-2.539404,-1.289308,5.080928,0.3903,0.7616,-0.303259,0.489471746523818
2023-24,0022300208,2023-11-19,BKN,PHI,0,99,121,-22,0.37686560878908776,12,12,1,0,314,3,1,0,0,-4.383195,-1.624805,-1.166308,-1.008468,2.342645,0.5381,0.6444,-0.661355,0.47705241990951197
2023-24,0022300210,2023-11-19,CLE,DEN,1,121,109,12,0.34376701858128905,12,12,1,0,314,2,0,0,0,-4.369875,-5.185446,-2.209803,0.230123,2.342645,0.6297,0.693,-2.435015,0.41624761867118326
2023-24,0022300212,2023-11-19,DAL,SAC,0,113,129,-16,0.5536717270480503,13,11,1,0,314,2,2,1,0,4.881902,2.64869,1.676413,-0.669714,1.029148,0.5023,0.813,4.794443,0.6605833556922581
2023-24,0022300209,2023-11-19,IND,ORL,0,116,128,-12,0.656232981418711,11,12,1,0,314,1,1,0,0,2.071285,0.509451,-0.105658,-0.068978,2.342645,0.8529,0.7738,3.633014,0.623536266345142
2023-24,0022300216,2023-11-19,LAL,HOU,1,105,104,1,0.7178674702465342,13,10,1,0,314,2,1,0,0,5.944731,-1.255491,-0.45514,2.611251,2.342645,0.3762,0.4981,4.687265,0.6572378030838915
2023-24,0022300211,2023-11-19,TOR,DET,1,142,113,29,0.796561813968603,12,13,1,0,314,1,3,0,0,10.019147,4.257158,1.666239,2.132383,2.342645,0.7515,0.5484,9.480798,0.7886450573071104
2023-24,0022300214,2023-11-19,UTA,PHX,0,137,140,-3,0.3121193107690664,12,12,1,0,314,0,2,0,0,-7.467637,-3.164419,-1.322374,-0.746096,2.342645,0.6598,0.1931,-2.973383,0.398200230284285
2023-24,0022300213,2023-11-19,MEM,BOS,0,100,102,-2,0.142341486589658,12,12,1,0,314,3,1,1,0,-12.686319,-10.875173,-6.674471,-0.990554,1.029148,0.5761,0.6096,-10.751598,0.18343029753461534
2023-24,0022300219,2023-11-20,WAS,MIL,0,129,142,-13,0.1811432968376197,12,13,1,0,314,1,2,0,0,-10.117775,-0.739992,-0.24571,-1.173651,2.342645,0.5176,0.5068,-3.086238,0.394450135078871
2023-24,0022300220,2023-11-20,CHI,MIA,0,100,118,-18,0.44632827295194966,14,13,1,0,314,0,0,0,0,-2.961534,-3.433995,-2.321716,0.090464,2.342645,0.8551,0.7009,-0.855119,0.4703432052668092
2023-24,0022300223,2023-11-20,SAS,LAC,0,99,124,-25,0.2034381860313969,13,11,1,0,314,2,1,0,0,-11.619732,-9.982016,-4.602495,-2.467133,2.342645,0.6978,0.6096,-8.458229,0.23599675481095808
2023-24,0022300224,2023-11-20,GSW,HOU,1,121,116,5,0.7460369236801184,14,11,1,0,314,3,1,0,1,5.127664,-1.076264,0.074891,2.690146,5.080928,0.6055,0.4981,7.106628,0.7285012316892177
2023-24,0022300218,2023-11-20,DET,DEN,0,103,107,-4,0.2034381860313969,14,13,1,0,314,3,1,1,1,-15.5058,-9.092012,-3.812897,-2.826009,3.767431,0.5484,0.693,-8.531475,0.23416744576413495
2023-24,0022300221,2023-11-20,MIN,NYK,1,117,100,17,0.5888456496998049,12,13,1,0,314,0,0,0,0,1.086364,4.258708,2.576027,-0.881696,2.342645,0.6984,0.9061,5.015181,0.6674230726725745
2023-24,0022300217,2023-11-20,CHA,BOS,1,121,118,3,0.2277140218656496,12,13,1,0,314,3,2,0,1,-16.421774,-9.248312,-5.538743,-3.392285,5.080928,0.6102,0.6096,-7.754115,0.25408165555087137
2023-24,0022300222,2023-11-20,NOP,SAC,1,129,93,36,0.44632827295194966,13,12,1,0,314,3,3,0,1,-1.378937,-1.450552,-0.697809,-0.25269,5.080928,0.5909,0.813,3.666183,0.6246170699895554
2023-24,0022300042,2023-11-21,LAL,UTA,1,131,99,32,0.7460369236801184,14,13,1,0,314,0,0,0,0,6.439982,4.747473,1.697144,0.539335,2.342645,0.3762,0.6598,7.936373,0.7506859399968594
2023-24,0022300039,2023-11-21,ATL,IND,0,152,157,-5,0.6231343912109123,12,12,1,0,314,1,1,0,0,4.625726,-0.355376,0.897332,0.848072,2.342645,0.8019,0.8529,4.47782,0.6506549790471818
2023-24,0022300038,2023-11-21,ORL,TOR,1,126,107,19,0.5536717270480503,13,13,1,0,314,1,0,0,0,-5.288342,0.747151,0.425397,-1.07306,2.342645,0.7738,0.7515,0.07205,0.5025017185181411
2023-24,0022300041,2023-11-21,PHX,POR,1,120,107,13,0.857658513410342,13,13,1,0,314,2,0,0,0,9.457739,2.433483,1.299119,1.587415,2.342645,0.1931,0.3903,8.288256,0.7597203039407557
2023-24,0022300040,2023-11-21,PHI,CLE,0,119,122,-3,0.7460369236801184,13,13,1,0,314,1,2,0,0,3.990107,3.343087,2.132391,-0.179929,2.342645,0.6444,0.6297,6.009242,0.6973302726917385
2023-24,0022300225,2023-11-22,CHA,WAS,1,117,114,3,0.6231343912109123,13,13,1,0,412,3,1,0,0,-0.015189,1.17976,0.14293,-0.938855,2.25041,0.6102,0.5176,2.832695,0.5971081024768161
2023-24,0022300236,2023-11-22,PHX,GSW,1,123,115,8,0.6231343912109123,14,15,1,0,412,2,2,1,0,1.879864,0.784476,0.261098,0.067348,0.721901,0.1931,0.6055,2.054071,0.5708420766437081
2023-24,0022300235,2023-11-22,SAS,LAC,0,102,109,-7,0.2539630763198815,14,12,1,0,412,3,3,0,0,-11.595141,-15.02554,-6.021825,-1.648651,2.25041,0.6978,0.6096,-11.059931,0.17710272066065136
2023-24,0022300233,2023-11-22,NOP,SAC,1,117,112,5,0.44632827295194966,14,13,1,0,412,3,4,0,0,1.286094,-0.371213,-0.051351,-0.148674,2.25041,0.5909,0.813,2.707851,0.5929298081937608
2023-24,0022300230,2023-11-22,IND,TOR,0,131,132,-1,0.5888456496998049,13,14,1,0,412,5,3,1,1,-5.837549,2.290176,0.618163,-0.816684,3.540741,0.8529,0.7515,1.767054,0.5610499221054113
2023-24,0022300231,2023-11-22,HOU,MEM,1,111,91,20,0.656232981418711,12,13,1,0,412,0,3,0,0,0.760274,7.368036,3.170857,-2.272249,2.25041,0.4981,0.5761,6.314565,0.7062049163721215
2023-24,0022300226,2023-11-22,ORL,DEN,1,124,119,5,0.37686560878908776,14,14,1,0,412,0,2,1,0,-7.106425,-2.787818,-0.429916,-1.133091,0.721901,0.7738,0.693,-4.225221,0.3573611041098513
2023-24,0022300237,2023-11-22,POR,UTA,1,121,105,16,0.37686560878908776,14,14,1,0,412,3,0,1,1,-3.332233,-4.547693,-1.899748,-0.488568,3.540741,0.3903,0.6598,-0.399222,0.4861416614994502
2023-24,0022300238,2023-11-22,LAL,DAL,0,101,104,-3,0.5179520501205839,15,14,1,0,412,1,1,1,0,-1.506745,-0.098075,0.219832,0.175622,0.721901,0.3762,0.5023,-0.080509,0.4972045682468182
2023-24,0022300229,2023-11-22,CLE,MIA,0,96,129,-33,0.5179520501205839,14,14,1,0,412,2,2,1,0,-0.91204,2.383722,-0.090397,0.642092,0.721901,0.6297,0.7009,1.457742,0.5504438358939714
2023-24,0022300234,2023-11-22,OKC,CHI,1,116,102,14,0.7178674702465342,14,15,1,0,412,2,1,0,0,2.760005,11.085779,4.768823,-0.041911,2.25041,0.7616,0.8551,9.173302,0.7814386245503103
2023-24,0022300232,2023-11-22,MIN,PHI,1,112,99,13,0.7178674702465342,13,14,1,0,412,1,2,0,1,4.693208,4.079549,0.87588,-0.726795,5.06925,0.6984,0.6444,9.455629,0.7880617940699648
2023-24,0022300227,2023-11-22,ATL,BKN,1,147,145,2,0.6231343912109123,13,13,1,0,412,1,2,1,0,2.760553,-0.215517,0.886143,-0.03125,0.721901,0.8019,0.5381,1.994419,0.5688112152726389
2023-24,0022300228,2023-11-22,BOS,MIL,1,119,116,3,0.7178674702465342,14,14,1,0,412,3,3,0,0,7.070592,5.364056,3.500149,0.526447,2.25041,0.6096,0.5068,8.467734,0.7642411949736869
2023-24,0022300046,2023-11-24,TOR,CHI,1,121,108,13,0.656232981418711,15,16,1,0,412,2,0,0,0,3.183887,4.305144,1.379573,0.063201,2.25041,0.7515,0.8551,5.994925,0.6969104340721756
2023-24,0022300047,2023-11-24,IND,DET,1,136,113,23,0.796561813968603,14,15,1,0,412,4,2,0,0,4.986938,7.39115,2.559575,0.505991,2.25041,0.8529,0.5484,8.439454,0.7635327779998745
2023-24,0022300050,2023-11-24,MIN,SAC,0,111,124,-13,0.656232981418711,14,14,1,0,412,1,5,0,0,5.686497,7.71463,3.154727,-0.454468,2.25041,0.6984,0.813,8.950973,0.7761189229589439
2023-24,0022300044,2023-11-24,MEM,PHX,0,89,110,-21,0.37686560878908776,14,15,1,0,412,3,4,0,0,-4.344525,-6.944563,-3.361786,0.286772,2.25041,0.5761,0.1931,-3.394134,0.38428316912145954
2023-24,0022300043,2023-11-24,ORL,BOS,1,113,96,17,0.3121193107690664,15,15,1,0,412,0,2,0,0,-11.888207,-4.309448,-2.438461,-1.450553,2.25041,0.7738,0.6096,-5.848417,0.3074048217764405
2023-24,0022300051,2023-11-24,GSW,SAS,1,118,112,6,0.8188567031623804,16,15,1,0,412,2,3,0,0,10.469934,11.613591,5.035682,1.859578,2.25041,0.6055,0.6978,13.292173,0.8636726839610163
2023-24,0022300052,2023-11-24,LAC,NOP,0,106,116,-10,0.6878806892309335,13,15,1,0,412,0,3,0,0,6.244185,3.426587,1.355131,-0.243456,2.25041,0.6096,0.5909,7.085796,0.7279285833210354
2023-24,0022300048,2023-11-24,HOU,DEN,1,105,86,19,0.37686560878908776,13,15,1,0,412,0,1,0,0,-5.252843,-4.852761,-1.267586,-2.414623,2.25041,0.4981,0.693,-2.802392,0.4039048252625913
2023-24,0022300049,2023-11-24,MIL,WAS,1,131,128,3,0.8743142556725981,15,14,1,0,412,1,1,0,0,10.122801,10.031237,3.445075,0.734588,2.25041,0.5068,0.5176,12.327429,0.847114027049292
2023-24,0022300045,2023-11-24,NYK,MIA,1,100,98,2,0.6878806892309335,14,15,1,0,412,2,2,0,0,2.887593,3.580577,0.06863,0.341923,2.25041,0.9061,0.7009,5.484495,0.6817303904163903
2023-24,0022300244,2023-11-25,LAC,DAL,1,107,88,19,0.5179520501205839,14,15,1,0,412,0,1,1,0,1.619349,2.526164,0.881561,0.034559,0.721901,0.6096,0.5023,2.794657,0.5958365108960041
2023-24,0022300243,2023-11-25,UTA,NOP,1,105,100,5,0.41115435030019515,15,16,1,0,412,2,3,0,1,-4.016627,-6.442463,-2.229469,-0.429063,5.06925,0.6598,0.5909,-0.160295,0.49443443821592803
2023-24,0022300239,2023-11-25,OKC,PHI,0,123,127,-4,0.44632827295194966,15,15,1,0,412,4,2,0,0,-4.588761,2.139175,0.673365,-0.551404,2.25041,0.7616,0.6444,1.025617,0.5355515996210908
2023-24,0022300240,2023-11-25,BKN,MIA,1,112,97,15,0.7460369236801184,14,16,1,0,412,1,3,0,1,2.011028,-0.05463,-1.30194,-0.046427,5.06925,0.5381,0.7009,6.047449,0.698449099731849
2023-24,0022300242,2023-11-25,CLE,LAL,0,115,121,-6,0.656232981418711,15,16,1,0,412,3,2,0,0,0.103592,2.453841,0.596414,0.631352,2.25041,0.6297,0.3762,3.529127,0.6201432996484768
2023-24,0022300241,2023-11-25,WAS,ATL,0,108,136,-28,0.2277140218656496,15,14,1,0,412,2,0,1,0,-6.231346,-8.400636,-3.598742,-0.288798,0.721901,0.5176,0.8019,-6.59409,0.28580507633941415
2023-24,0022300247,2023-11-26,NYK,PHX,0,113,116,-3,0.7178674702465342,15,16,1,0,412,2,2,0,0,4.388594,3.653931,0.699953,0.193971,2.25041,0.9061,0.1931,6.271673,0.7049673912822588
2023-24,0022300248,2023-11-26,ORL,CHA,1,130,117,13,0.7178674702465342,16,14,1,0,412,1,2,0,0,3.427436,9.906086,3.910366,0.749337,2.25041,0.7738,0.6102,8.917171,0.7753021121891989
2023-24,0022300246,2023-11-26,BOS,ATL,1,113,103,10,0.7460369236801184,16,15,1,0,412,4,2,0,1,4.378094,6.994657,3.430938,0.972237,5.06925,0.6096,0.8019,10.755626,0.8166534802163574
2023-24,0022300251,2023-11-26,CLE,TOR,1,105,102,3,0.6231343912109123,16,16,1,0,412,3,2,1,0,1.157594,3.891357,1.578069,0.554249,0.721901,0.6297,0.7515,3.246376,0.6108497707969576
2023-24,0022300252,2023-11-26,DEN,SAS,1,132,120,12,0.8188567031623804,16,16,1,0,412,1,0,0,0,10.757048,17.674302,6.717021,2.356072,2.25041,0.693,0.6978,16.466085,0.9077909880910447
2023-24,0022300250,2023-11-26,BKN,CHI,1,118,109,9,0.5888456496998049,15,17,1,0,412,2,1,1,0,2.25093,5.758149,1.771456,-0.071069,0.721901,0.5381,0.8551,4.72644,0.6584624858617435
2023-24,0022300245,2023-11-26,MIL,POR,1,108,102,6,0.857658513410342,16,15,1,0,412,1,5,0,0,9.161724,13.223079,4.694849,1.172609,2.25041,0.5068,0.3903,13.442812,0.8661174045925889
2023-24,0022300249,2023-11-26,MEM,MIN,0,97,119,-22,0.2821325297534659,15,15,1,0,412,1,1,0,0,-7.783466,-14.231291,-5.844534,0.627384,2.25041,0.5761,0.6984,-8.756968,0.22859782665472272
2023-24,0022300257,2023-11-27,LAC,DEN,0,104,113,-9,0.8392015046448209,15,17,1,0,412,0,3,0,1,9.109608,-2.648762,-0.634858,-0.70742,5.06925,0.6096,0.693,8.299673,0.7600096507450895
2023-24,0022300253,2023-11-27,DET,WAS,0,107,126,-19,0.5888456496998049,16,16,1,0,412,2,0,0,0,-2.963247,2.062173,0.394694,-0.868358,2.25041,0.5484,0.5176,1.799873,0.5621721701960114
